date,total_pixels,water_percent,class1_percent,class2_percent,class3_percent
2017-08-01,674559,0.1326420525170772,1.6764812040159864e-4,0.10714173487581456,0.025332669520861033
2017-08-08,674555,0.13942336349344212,1.0682067523944068e-4,0.1217935012174661,0.01752304160073658
2017-08-17,674557,0.12937238751570906,1.1275482262645713e-4,0.11495757361256882,0.014302059080513772
2017-08-24,674559,0.14028596900314447,4.747557391903678e-5,0.12169186375541671,0.018546629673808712
2017-09-02,674556,0.13178998709392178,4.747578522592592e-5,0.11567937610116148,0.016063135207534374
2017-09-09,674554,0.13721015074398277,0,0.12465276829100085,0.012557382452981929
2017-10-04,674557,0.12056253555551823,0,0.11276761663342078,0.007794918922097444
2017-10-27,674538,0.119672766273311,0,0.11043996310195524,0.009232803171355755
2017-12-07,673228,0.26138558413264884,4.0136773064308006e-5,0.2437155228179999,0.017629924541584744
2017-12-14,35506,0.19907492034729282,0,0.1977801223225387,0.0012947980247541536
2018-04-21,674559,0.12065416756209836,1.4836116849698994e-6,0.11639471841454978,0.004257965535863611
2018-05-07,674559,0.11908022428881143,2.967223369939799e-6,0.11260277567223285,0.006474481393208641
2018-06-01,674541,0.1296300939036702,0.0015059060754817489,0.11291379464016985,0.01521039318801861
2018-06-08,669024,0.13267920805656974,0.0025415465677949855,0.10616574639229763,0.023971915096477128
2018-06-24,674559,0.12942562311065772,9.124211862564882e-4,0.10053970360429378,0.027973498320107454
2018-07-03,674512,0.1255808817520152,2.3294327761659876e-4,0.10698547985157679,0.018362458622821824
2018-07-10,674553,0.12673264042078042,2.536998564822821e-4,0.10122467765762325,0.02525426290667489
2018-07-19,674557,0.12216311295329978,1.6319776959092478e-4,0.10360752655081162,0.018392388632897223
2018-07-26,674549,0.12704257014601647,5.4894446764312875e-5,0.10778259604467469,0.019205079654577458
2018-08-04,654378,0.1019833936322066,7.647015950847847e-5,0.09075145660360127,0.011155466869096839
2018-08-11,671575,0.12340955327631667,0.001123617574762757,0.10901264427129943,0.013273291430254477
2018-08-20,674549,0.11839051879174048,0,0.1083389004990859,0.010051618292654586
2018-08-27,584369,0.12767926716159916,0,0.12220467564825846,0.005474591513340735
2018-09-05,674538,0.11935523438932796,2.9673158191726675e-6,0.11102449522700071,0.008327771846508092
2018-09-21,61490,0.06243157253866112,0,0.05918391810419682,0.0032476544344643
2018-10-07,674559,0.13004682005028217,1.4836116849698994e-6,0.12508413896405784,0.004961197474539344
2018-10-14,674551,0.11577928830116985,2.967258588015907e-6,0.1109011151824717,0.004875205860110135
2018-10-30,611723,0.0789222247219176,4.908418565990057e-6,0.072526555330432535,0.006390760972919054
2018-11-08,674438,0.1208739722922415,2.967756132658662e-6,0.11336406539854876,0.007506939137560085
2019-01-02,616223,0.15839874409203725,8.120687608364045e-6,0.1525892041770136,0.005801419227415274
2019-01-27,635468,0.18513883245200108,6.299740776784423e-6,0.18009663110615895,0.0050359016050654055
2019-03-16,591335,0.12485309791948641,9.646850089735139e-5,0.1239529243538375,8.037050647516177e-4
2019-04-17,609082,0.11818106462321229,0,0.11750578766252752,6.75276960684761e-4
2019-04-24,655400,0.11494466238140504,0,0.11447742080060969,4.67241580795348e-4
2019-05-03,646333,0.11341363461264395,0,0.11328201802435346,1.3161658829048534e-4
2019-05-10,674559,0.11862730382277281,0,0.11802050664362011,6.067971791526888e-4
2019-06-04,674538,0.12586053322409702,0.002157238600538529,0.11305508180645736,0.010648212817101118
2019-06-11,674559,0.13710457028674536,0.0016646123105362272,0.11273179752605984,0.02270816045014928
2019-06-20,648692,0.11827006549856232,5.862313600963377e-4,0.10537606100465392,0.01230777313381206
2019-07-06,671759,0.13593581165709132,3.083825384640356e-4,0.11470806870745826,0.020919360411169024
2019-07-13,661673,0.13308777410158099,1.482242916695379e-4,0.11623406714164568,0.01670548266826578
2019-07-22,674558,0.1286111481982304,8.308237762030062e-5,0.11283736536146192,0.015690700459148204
2019-07-29,673083,0.12988508537175483,7.880262044980809e-5,0.11331237826956124,0.016493904481743784
2019-08-07,646631,0.14095076429453907,5.882051072301747e-5,0.1294829135643139,0.011409030219502138
2019-08-14,674554,0.13310853327176198,1.2462430600785468e-4,0.12200806830091948,0.010975840664834629
2019-08-23,674550,0.1285581526877245,1.4242862353604173e-4,0.11850654930796738,0.009909174756221068
2019-08-30,674505,0.13400264205281878,8.902383324535312e-6,0.12358240237145021,0.010411337298044047
2019-09-08,250389,0.0767875378244692,0,0.07057618119110569,0.006211356633363526
2019-09-15,674467,0.12609232074414775,1.4838142141476914e-6,0.08863788235063173,0.037452954579301874
2019-09-24,674556,0.1269618975522169,7.418091441550925e-6,0.10405631479899595,0.022898164661779397
2019-10-01,632481,0.15816726828135827,0,0.1197593436999317,0.03840792458142654
2019-10-10,674559,0.1212199297874703,0,0.11060617179319564,0.01061375799427466
2019-10-26,674221,0.12176917612926108,0,0.11098087649407874,0.010788299635182332
2019-11-02,674541,0.1230036824400002,1.4836513058933487e-6,0.11311959744013872,0.009882601348555595
2019-11-18,515059,0.14127712368272952,0,0.13415092079662344,0.007126202886106065
2020-02-06,671448,0.15901163079369493,5.961683105413795e-6,0.15081431652375096,0.008191352586838554
2020-02-22,674559,0.13503129568306294,0,0.12889062691897252,0.0061406687640904135
2020-04-03,671339,0.11362975109486445,2.9814830784262795e-6,0.10535017258607467,0.008276597025711352
2020-04-10,674559,0.10983528134360024,0,0.10308781540035714,0.006747465943243103
2020-04-26,661715,0.118745935572133,0,0.11501450340423547,0.003731432167897533
2020-05-05,490143,0.09834964720513455,0,0.0966121155689755,0.001737531636159042
