date,total_pixels,water_percent,class1_percent,class2_percent,class3_percent
2020-04-26,366710,0.13740027026289758,0,0.13731023327743727,9.003698546029947e-5
2020-05-05,753450,0.1565983935008758,0,0.15636075186428677,2.376416365890221e-4
2020-05-28,533729,0.13830568883071856,0,0.13800582383390894,2.998649968096212e-4
2020-06-22,808510,0.15797466990759124,0,0.15762330067647473,3.513692311165224e-4
2020-06-29,165878,0.040314445621169454,1.8085881125687957e-5,0.0400853577935774,2.110019464663595e-4
2020-07-08,808506,0.15579077043556974,0,0.15526123953711435,5.295308984553878e-4
2020-07-15,534818,0.17749274029777148,0,0.1771018355119527,3.909047858187804e-4
2020-07-24,808392,0.1542468630032932,0,0.15368756258979865,5.593004134945513e-4
2020-07-31,565024,0.184401536964801,0,0.18369694734899264,7.04589615808334e-4
2020-08-09,808507,0.15153131859414554,0,0.15099560224986325,5.357163442823033e-4
2020-08-25,798954,0.1446570355189993,0,0.14401475028428773,6.422852347115724e-4
